,Unnamed: 0,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,sentiment,magnitude
541,541,2015-04-30,Joe Rogan Experience #641 - Sam Harris,3,1097306,4416,10184,854,11.925058548009368,0.12938127090301008,66.86588628762544
542,542,2015-05-02,Joe Rogan Experience #642 - Rich Roll,1,296385,822,2929,156,18.775641025641026,0.17422338568935414,51.75561954624783
543,543,2015-05-05,"Joe Rogan Experience #643 - ""Big"" Jay Oakerson",2,288339,676,2143,145,14.779310344827586,0.163149171270718,42.99539594843459
544,544,2015-05-07,Joe Rogan Experience #644 - Brad Williams,2,387860,666,4142,188,22.03191489361702,0.17627551020408147,42.00984693877554
545,545,2015-05-08,Joe Rogan Experience #645 - Joe Schilling,1,252362,441,1881,92,20.445652173913047,0.1497597597597597,45.52375375375373
546,546,2015-05-12,Joe Rogan Experience #646 - Dr. Dan Engle & Aubrey Marcus,0,245338,678,2121,226,9.384955752212392,0.1633955223880597,51.68294776119402
547,547,2015-05-14,Joe Rogan Experience #647 - Dom Irrera,2,98231,221,792,51,15.529411764705882,0.16976190476190475,44.37827380952381
548,548,2015-05-15,Joe Rogan Experience #648 - Adam Scorgie,4,154843,424,1369,71,19.281690140845075,0.1823782234957019,42.55762177650432
549,549,2015-05-19,Joe Rogan Experience #649 - Jonathan Gottschall,3,136400,406,891,103,8.650485436893204,0.1797894736842106,51.05578947368424
550,550,2015-05-21,Joe Rogan Experience #650 - Nick Curson,1,208037,648,1745,119,14.663865546218489,0.16699453551912571,55.08748633879785
551,551,2015-05-22,Joe Rogan Experience #651 - Jordan Gilbert (c9n0thing),0,927381,2572,18306,321,57.02803738317757,0.1804459601259184,41.782360965372476
552,552,2015-05-26,Joe Rogan Experience #652 - Ricky Schroder,4,117203,759,899,440,2.043181818181818,0.12922746781115868,62.193819742489204
553,553,2015-05-27,Joe Rogan Experience #653 - Natasha Leggero,2,345056,1138,2806,465,6.0344086021505365,0.1587845968712395,51.44081829121538
554,554,2015-05-29,Joe Rogan Experience #654 - Rich Vos,2,182052,616,1231,252,4.884920634920634,0.14394339622641508,47.44730188679247
555,555,2015-06-05,Joe Rogan Experience #655 - Kevin Folta,3,168388,1771,1937,367,5.277929155313352,0.155231719876416,68.22136972193618
556,556,2015-06-07,Joe Rogan Experience #656 - Bryan Callen,2,212062,654,1761,175,10.062857142857142,0.15040598290598287,51.93508547008544
557,557,2015-06-09,Joe Rogan Experience #657 - Corey Knowlton,0,125114,1259,1602,703,2.278805120910385,0.13278551532033442,70.71834261838445
558,558,2015-06-11,Joe Rogan Experience #658 - Greg Fitzsimmons,2,165843,601,1324,109,12.146788990825687,0.16842482100238668,45.190381861575204
559,559,2015-06-12,Joe Rogan Experience #659 - Dean Delray,4,167580,618,1302,84,15.5,0.14768149882903986,50.14262295081973
560,560,2015-06-16,Joe Rogan Experience #660 - Jim Florentine,2,191687,1075,1398,146,9.575342465753424,0.1232246998284734,45.25150943396229
561,561,2015-06-18,Joe Rogan Experience #661 - Rutledge Wood,4,200265,537,1793,132,13.583333333333336,0.1807058823529413,44.044329411764714
562,562,2015-06-19,Joe Rogan Experience #662 - Vinny Shoreman,1,131703,369,951,90,10.566666666666666,0.18100746268656706,40.62313432835818
563,563,2015-06-23,Joe Rogan Experience #663 - Dominic Monaghan,4,230399,1038,2402,171,14.046783625730994,0.1869418132611637,57.621353179972964
564,564,2015-06-24,Joe Rogan Experience #664 - Tom Segura & Christina Pazsitzky,2,877136,1232,6474,457,14.166301969365426,0.15803876852907636,38.90744583808439
565,565,2015-06-26,Joe Rogan Experience #665 - Neal Brennan,2,231757,1006,1746,165,10.581818181818182,0.14712477396021706,48.743960216998225
566,566,2015-06-30,Joe Rogan Experience #666 - Duncan Trussell,2,1562867,4500,18184,1259,14.443208895949164,0.17398970747562306,46.113358613217784
567,567,2015-07-01,Joe Rogan Experience #667 - Kurt Metzger,2,211517,734,1480,142,10.422535211267606,0.1512499999999998,46.553632075471704
568,568,2015-07-07,Joe Rogan Experience #668 - Jon Ronson,4,299878,844,3416,141,24.22695035460993,0.19811550151975652,50.83784194528877
569,569,2017-07-18,Joe Rogan Experience #669 - Joey Diaz   **Re-Upload**,2,3888872,3470,22559,2248,10.035142348754448,0.13313391304347807,41.05442782608699
570,570,2015-07-09,"Joe Rogan Experience #670 - Michael A. Wood, Jr.",0,806831,3670,11504,758,15.176781002638526,0.140044642857143,66.13742694805195
571,571,2015-07-10,Joe Rogan Experience #671 - Brendan Schaub & Bryan Callen,2,578108,1051,4124,278,14.834532374100721,0.13305304010349284,41.76254851228978
572,572,2015-07-22,Joe Rogan Experience #672 - Dr. Rhonda Patrick,3,470828,1126,4999,288,17.35763888888889,0.19607683352735744,52.08623981373689
573,573,2015-07-23,Joe Rogan Experience #673 - Nick DiPaolo & Adam Lowery,2,250310,794,2110,145,14.551724137931034,0.15052969502407712,51.36418940609946
574,574,2015-07-28,Joe Rogan Experience #674 - Brian Redban,2,224562,876,2554,145,17.613793103448273,0.17322663252240714,43.859807938540335
575,575,2015-07-29,Joe Rogan Experience #675 - Kirik Jenness & Chris Palmquist,1,162882,471,1222,86,14.209302325581396,0.16445714285714275,41.10234285714285
576,576,2015-07-30,Joe Rogan Experience #676 - Esther Ku,2,259098,1056,1754,615,2.852032520325204,0.14497647058823535,45.81947058823528
577,577,2015-08-04,Joe Rogan Experience #677 - Josh Zepps,5,201288,790,1883,191,9.858638743455495,0.12252220248667865,54.616092362344595
578,578,2015-08-07,Joe Rogan Experience #678 - Jonathan Ward,4,104069,315,1191,77,15.467532467532468,0.17290196078431389,42.426235294117646
579,579,2015-08-07,Joe Rogan Experience #679 - Barry Crimmins & Bobcat Goldthwait,2,145278,382,1481,76,19.486842105263158,0.1684313725490197,48.144509803921565
580,580,2015-08-08,Joe Rogan Experience #680 - Steven Hassan,5,181029,1353,1675,440,3.8068181818181817,0.104225352112676,62.8276056338028
581,581,2015-08-12,Joe Rogan Experience #681 - Gad Saad,3,291851,1301,4282,214,20.009345794392523,0.17664241164241162,52.5799584199584
582,582,2015-08-13,Joe Rogan Experience #682 - Mark & Chris Bell,4,498189,974,5367,187,28.700534759358288,0.16973007712082264,49.2034447300771
583,583,2015-08-13,Joe Rogan Experience #683 - Ethan Nadelmann,5,182687,840,1969,155,12.703225806451616,0.15432048681541585,48.7078296146045
584,584,2015-08-18,Joe Rogan Experience #684 - Brian Redban,2,195878,909,1981,130,15.238461538461538,0.13530708661417315,40.798141732283455
585,585,2015-08-19,Joe Rogan Experience #685 - Jeff Novitzky,1,368394,980,2179,430,5.0674418604651175,0.1195963541666667,56.664934895833305
586,586,2015-08-20,Joe Rogan Experience #686 - Jeff Ross,2,683175,1286,4574,329,13.902735562310033,0.15558744394618804,40.51140807174888
587,587,2015-08-25,Joe Rogan Experience #687 - Justin Wren,1,147839,747,2259,72,31.375,0.19928278688524592,49.70358606557375
588,588,2015-08-26,Joe Rogan Experience #688 - Brian Redban,2,161917,900,1667,115,14.495652173913046,0.13483231707317062,55.033826219512214
589,589,2015-08-26,Joe Rogan Experience #689 - Abby Martin,5,437511,3541,4384,3245,1.3510015408320493,0.10553182214472552,59.39906277244982
590,590,2015-08-31,Joe Rogan Experience #690 - Ronda Rousey & Edmond Tarverdyan,1,1166317,4165,10488,1365,7.683516483516482,0.13389848431441678,43.58320408882617
591,591,2015-09-02,Joe Rogan Experience #691 - Bryan Callen,2,352098,868,2620,210,12.476190476190474,0.1515437158469946,45.73090163934425
592,592,2015-09-03,Joe Rogan Experience #692 - Jay Leno,2,3422272,3953,28928,1783,16.22434099831744,0.220005943536404,43.87912332838042
593,593,2015-09-08,Joe Rogan Experience #693 - Tom Segura,2,1165627,1267,6247,708,8.823446327683618,0.15735555555555555,44.582555555555494
594,594,2015-09-08,Joe Rogan Experience #694 - Jane McGonigal,0,170649,957,1689,200,8.445,0.1720634920634922,48.535367965368
595,595,2015-09-10,Joe Rogan Experience #695 - Sebastian Maniscalco,2,485409,986,3381,233,14.510729613733904,0.17816020025031287,40.50899874843552
596,596,2015-09-17,"Joe Rogan Experience #696 - Lewis, from Unbox Therapy",4,199584,643,1997,78,25.602564102564106,0.15309433962264155,40.54422641509432
597,597,2015-09-18,Joe Rogan Experience #697 - Christopher Ryan,3,305827,802,2821,176,16.02840909090909,0.16136363636363646,44.48709090909093
598,598,2015-09-21,Joe Rogan Experience #698 - Dr. Carl Hart,3,397188,1739,4802,339,14.16519174041298,0.12205521472392653,63.111196319018354
599,599,2015-09-23,Joe Rogan Experience #699 - Donald Cerrone,1,821205,2828,9585,276,34.72826086956522,0.17905243790248435,41.051476540938395
600,600,2015-09-26,Joe Rogan Experience #700 - Dr. Mark Gordon & Andrew Marr,1,203505,762,1884,161,11.701863354037268,0.14385744234800826,44.24578616352197
601,601,2015-09-29,Joe Rogan Experience #701 - Honey Honey (Part 1),4,296730,682,1478,403,3.6674937965260552,0.15377319587628868,43.30682474226803
602,602,2015-09-29,Joe Rogan Experience #701 - Honey Honey (Part 2),4,91176,331,1100,216,5.092592592592593,0.21178217821782166,44.210561056105604
603,603,2015-10-01,Joe Rogan Experience #702 - Milo Yiannopoulos,5,2965295,17311,34767,3699,9.399026763990268,0.13341081805990168,64.52547340187768
604,604,2015-10-02,Joe Rogan Experience #703 - Brian Redban,2,257068,1001,2130,227,9.383259911894275,0.1198614609571788,45.65599496221662
605,605,2015-10-06,Joe Rogan Experience #704 - Alonzo Bodden,2,231679,669,2221,90,24.677777777777766,0.20606719367588933,44.08071146245056
606,606,2015-10-09,Joe Rogan Experience #705 - Tait Fletcher,1,209637,325,1507,109,13.825688073394494,0.14288372093023266,33.97088372093024
607,607,2015-10-10,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 1),1,391579,910,2820,172,16.3953488372093,0.1468251748251749,42.70647552447552
608,608,2015-10-10,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 2),1,165048,321,1278,72,17.75,0.10928870292887033,39.79748953974895
609,609,2015-10-14,Joe Rogan Experience #707 - Michael Dowd,0,574172,1829,5301,539,9.834879406307977,0.12386197743861968,54.86193098871927
610,610,2015-10-15,Joe Rogan Experience #708 - Steven Crowder,2,1586411,5601,15278,2394,6.381787802840433,0.12754796839729146,58.880318848758456
611,611,2015-10-16,Joe Rogan Experience #709 - Steven Rinella,0,434120,1097,3209,283,11.339222614840988,0.1760276338514682,45.7315889464594
612,612,2015-10-19,Joe Rogan Experience #710 - Gavin McInnes,5,5022632,22387,48284,8725,5.533982808022922,0.14319234881786913,58.17770464536072
613,613,2015-10-21,Joe Rogan Experience #711 - Brian Redban,2,240017,804,2215,146,15.17123287671233,0.17252554744525533,41.51826277372259
614,614,2015-10-21,Joe Rogan Experience #712 - Wim Hof,1,1249927,3553,21303,444,47.979729729729726,0.21853059728838373,51.56882008061556
615,615,2015-10-27,Joe Rogan Experience #713 - Dave Rubin,5,434911,2057,6322,410,15.419512195121953,0.1639407744874716,57.73374335611242
616,616,2015-10-29,Joe Rogan Experience #714 - John Wayne Parr,1,311709,695,2869,106,27.066037735849058,0.15894538606403,37.84267419962336
617,617,2015-10-30,Joe Rogan Experience #715 - Remi Warren,0,257556,522,2003,137,14.62043795620438,0.1379713603818616,46.87520286396179
618,618,2015-10-31,Joe Rogan Experience #716 - Daniele Bolelli,0,233588,721,1998,95,21.03157894736842,0.19083870967741925,43.56260215053758
619,619,2015-11-04,Joe Rogan Experience #717 - Steve-O,2,5873159,5858,50420,3034,16.618325642715885,0.1547890484739676,46.63193447037708
620,620,2015-11-04,Joe Rogan Experience #718 - Christopher Ryan,3,361687,780,3151,203,15.522167487684731,0.1818844984802431,48.124802431610966
621,621,2015-11-05,Joe Rogan Experience #719 - Josh Olin,0,191075,602,1757,132,13.31060606060606,0.1643664717348929,51.54998050682261
622,622,2015-11-11,Joe Rogan Experience #720 - Tait Fletcher & Andy Stumpf,1,335358,1262,3180,292,10.89041095890411,0.1332598607888631,56.97875870069604
623,623,2015-11-12,Joe Rogan Experience #721 - Eddie Bravo,1,482374,1553,4477,311,14.395498392282958,0.14170228445099473,40.790176860722156
624,624,2015-11-16,Joe Rogan Experience #722 - Tony Hinchcliffe (Audio Only),2,89584,303,597,113,5.283185840707965,0.14882562277580086,44.84259786476871
625,625,2015-11-16,Joe Rogan Experience #723 - Dana White & Tony Hinchcliffe (Audio Only),2,663162,3083,4803,539,8.910946196660483,0.12831095041322316,52.381947314049576
626,626,2015-11-19,Joe Rogan Experience #724 - Christina Sommers,3,668740,2498,11765,336,35.01488095238095,0.19587755102040813,61.02501020408153
627,627,2015-11-19,Joe Rogan Experience #725 - Graham Hancock & Randall Carlson,3,3912013,8456,45194,2406,18.783873649210307,0.20054857898215608,54.05104758757454
628,628,2015-11-23,Joe Rogan Experience #726 - Josh Zepps,5,149985,592,1468,143,10.265734265734263,0.12399572649572647,52.41970085470084
629,629,2015-11-25,Joe Rogan Experience #727 - Bill Burr,2,6012923,5110,40853,2503,16.321614063124247,0.16946294046172555,42.54611664641551
630,630,2015-11-28,Joe Rogan Experience #728 - Ceara Lynch,4,278965,1952,2483,1162,2.136833046471601,0.11960587326120554,49.42196290571868
631,631,2015-12-02,Joe Rogan Experience #729 - Jocko Willink,0,2088378,4006,24149,1417,17.042342978122793,0.14945066859414535,56.15039392844243
632,632,2015-12-03,Joe Rogan Experience #730 - Demetrious Johnson,1,1091077,2172,12062,452,26.6858407079646,0.18141899441340825,43.42853072625693
633,633,2015-12-04,Joe Rogan Experience #731 - Bert Kreischer,2,398396,733,2928,218,13.431192660550456,0.13496229260935144,44.81657616892913
634,634,2015-12-09,Joe Rogan Experience #732 - Whitney Cummings,2,581683,2086,5251,751,6.9920106524633825,0.17123815165876768,52.909312796208496
635,635,2015-12-10,Joe Rogan Experience #733 - Judah Friedlander,2,227437,472,1746,113,15.451327433628318,0.14749999999999994,44.3560436893204
636,636,2015-12-11,Joe Rogan Experience #734 - Brendan Schaub,2,440930,1191,3309,211,15.682464454976303,0.14525241675617606,39.107722878625104
637,637,2015-12-15,Joe Rogan Experience #735 - Peter Boghossian,3,204570,1106,2138,514,4.159533073929961,0.14921146953405026,57.130298685782535
638,638,2015-12-15,Joe Rogan Experience #736 - Brendan Schaub & Bryan Callen,2,690277,1971,5066,339,14.943952802359885,0.1175383589059371,41.411054036023934
639,639,2015-12-15,Joe Rogan Experience #737 - Lance Armstrong,1,2722447,6144,23255,1892,12.29122621564482,0.12729735682819396,60.9732687224669
640,640,2015-12-17,Joe Rogan Experience #738 - Molly Crabapple,3,203741,1337,1629,1697,0.9599292869770184,0.11100334448160544,50.63225195094759
641,641,2015-12-23,Joe Rogan Experience #739 - Duncan Trussell & Christopher Ryan,2,1472064,2232,10841,943,11.49628844114528,0.17793792740662828,47.33024197790636
642,642,2015-12-24,Joe Rogan Experience #740 - Thaddeus Russell,3,236705,1479,2080,610,3.4098360655737703,0.12394578313253025,62.35961847389553
643,643,2015-12-25,Joe Rogan Experience #741 - Joey Diaz,2,2534499,3049,18252,1272,14.349056603773587,0.17449597546952847,38.16442315063245
644,644,2016-01-05,Joe Rogan Experience #742 - Aubrey Marcus,0,323089,1317,2978,432,6.893518518518517,0.1581709956709957,48.78764069264066
645,645,2016-01-06,Joe Rogan Experience #743 - Phil Demers,0,218125,717,2249,135,16.659259259259258,0.17439749608763686,49.07507042253519
646,646,2016-01-07,Joe Rogan Experience #744 - Tom Segura,2,828121,1882,6638,517,12.839458413926499,0.16242677824267793,45.80230822873082
647,647,2016-01-11,Joe Rogan Experience #745 - Ari Shaffir,2,465305,1208,3505,448,7.8236607142857135,0.1673622047244093,39.10542322834645
648,648,2016-01-13,Joe Rogan Experience #746 - TJ Kirk,5,615980,3944,12378,950,13.029473684210524,0.14039685511044522,45.11887308124302
649,649,2016-01-14,Joe Rogan Experience #747 - Tony Hinchcliffe,2,324425,1180,2303,309,7.453074433656957,0.15352097130242828,40.6057947019868
650,650,2016-01-20,Joe Rogan Experience #748 - Jenny Johnson,2,222557,799,1579,298,5.298657718120804,0.14528673835125444,45.6603405017921
651,651,2016-01-21,Joe Rogan Experience #749 - Carlos Condit & Erwan Le Corre,1,366029,1525,3147,218,14.435779816513762,0.14714417744916805,43.037634011090525
652,652,2016-01-22,"Joe Rogan Experience #750 - Kip Andersen & Keegan Kuhn, producers of Cowspiracy",5,281229,3554,3376,660,5.1151515151515135,0.14593210907067342,65.92122982749025
653,653,2016-01-26,Joe Rogan Experience #751 - Doug Stanhope,2,978907,2087,6936,537,12.916201117318435,0.1417374999999999,42.350399999999965
654,654,2016-01-27,Joe Rogan Experience #752 - Mark Sisson,1,606061,1858,5984,652,9.177914110429446,0.15745437956204386,60.2038412408759
655,655,2016-01-28,Joe Rogan Experience #753 - Hannibal Buress,2,546518,1344,4560,362,12.596685082872927,0.16317403065825048,40.897592425608615
656,656,2016-02-03,Joe Rogan Experience #754 - Brian Redban,2,224259,975,1932,158,12.227848101265822,0.1569432918395574,44.5584647302904
657,657,2016-02-04,Joe Rogan Experience #755 - Daniele Bolelli,0,192149,544,1830,109,16.788990825688074,0.16825287356321852,42.05825287356323
658,658,2016-02-05,Joe Rogan Experience #756 - Kyle Kingsbury,1,257073,805,2172,170,12.776470588235295,0.16549738219895282,44.40289703315886
659,659,2016-02-08,"Joe Rogan Experience #757 - Gary Clark, Jr.",4,229553,923,2130,267,7.977528089887643,0.16780451127819535,48.21995488721803
660,660,2016-02-10,Joe Rogan Experience #758 - Tom Papa,2,247518,762,2053,159,12.911949685534587,0.14907563025210085,43.06973109243698
661,661,2016-02-16,Joe Rogan Experience #759 - Cameron Hanes,0,266956,1202,2804,377,7.43766578249337,0.14586810228802166,64.09489905787342
662,662,2016-02-17,Joe Rogan Experience #760 - Doug Duren & Nathan Ihde,0,151255,858,1453,471,3.0849256900212314,0.14962085308056844,55.31113744075826
663,663,2016-02-18,Joe Rogan Experience #761 - Bas Rutten,1,1099865,1814,9979,363,27.490358126721762,0.18745937961595285,35.88101920236334
